;ANO_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;NR_SECAO;NR_VOTAVEL;NM_VOTAVEL;QT_VOTOS;NR_LOCAL_VOTACAO;CD_TIPO_SECAO_AGREGADA;DS_TIPO_SECAO_AGREGADA;NM_LOCAL_VOTACAO;CD_TIPO_LOCAL;DS_TIPO_LOCAL;DS_ENDERECO;NM_BAIRRO;NR_CEP;NR_LATITUDE;NR_LONGITUDE;CD_SITU_LOCAL_VOTACAO;DS_SITU_LOCAL_VOTACAO;CD_SITU_ZONA;DS_SITU_ZONA;CD_SITU_SECAO;DS_SITU_SECAO;CD_SITU_LOCALIDADE;DS_SITU_LOCALIDADE;CD_SITU_SECAO_ACESSIBILIDADE;DS_SITU_SECAO_ACESSIBILIDADE;QT_ELEITOR;QT_ELEITOR_ELEICAO
519;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;256;44444;ANDERSON CARNEIRO DA SILVA;2;1287;1;Principal;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
520;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;256;28300;ANDERSON CARNEIRO DA SILVA;3;1287;1;Principal;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
521;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;259;44444;ANDERSON CARNEIRO DA SILVA;1;1244;1;Principal;EE. MARCO ANTONIO PRUDENTE DE TOLEDO;1;Convencional;ESTRADA DO  PONEY CLUB, 2120;ALVARENGA;9853005;-23,7557487;-46,6055792;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;383;383
522;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;262;44444;ANDERSON CARNEIRO DA SILVA;1;1171;1;Principal;EE. AYRTON SENNA DA SILVA;1;Convencional;R SALIM MAHFOUD, S/N;PARQUE TERRA NOVA I I;9820780;-23,7483238;-46,5490969;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;263;263
523;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;264;44444;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EM. SEN. TEOTÔNIO VILELA;1;Convencional;RUA MATHILDE FERRARI MARSON, 30;DEMARCHI;9840360;-23,7432832;-46,5700133;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;368;368
524;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;264;28300;ANDERSON CARNEIRO DA SILVA;3;1015;1;Principal;EM. SEN. TEOTÔNIO VILELA;1;Convencional;RUA MATHILDE FERRARI MARSON, 30;DEMARCHI;9840360;-23,7432832;-46,5700133;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;368;368
525;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;274;44444;ANDERSON CARNEIRO DA SILVA;1;1295;1;Principal;EM. PROFª SUZETE APARECIDA DE CAMPOS;1;Convencional;RUA MARCÍLIO CONRADO, 350;RIACHO GRANDE;9830290;-23,7824788;-46,5301313;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;343;343
526;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;281;44444;ANDERSON CARNEIRO DA SILVA;2;1252;1;Principal;EM. PROF. WALDEMAR CANCIANI;1;Convencional;RUA JOSÉ MARTINS FERNANDES, 86;JARDIM DA REPRESA;9843740;-23,7696544;-46,59033;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
527;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;282;44444;ANDERSON CARNEIRO DA SILVA;1;1120;1;Principal;EE. OMAR DONATO BASSANI;1;Convencional;RUA ERNESTO ZABEU, 253;TATETOS;9835000;-23,828956;-46,5602879;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;287;287
528;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;286;44444;ANDERSON CARNEIRO DA SILVA;1;1341;1;Principal;EM. BOSKO PRERADOVIC;1;Convencional;RUA BRAZ CUBAS, 121;JARDIM LAS PALMAS;9854030;-23,7551292;-46,6040677;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;387;387
529;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;286;28300;ANDERSON CARNEIRO DA SILVA;1;1341;1;Principal;EM. BOSKO PRERADOVIC;1;Convencional;RUA BRAZ CUBAS, 121;JARDIM LAS PALMAS;9854030;-23,7551292;-46,6040677;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;387;387
530;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;310;44444;ANDERSON CARNEIRO DA SILVA;1;1023;1;Principal;EM. MARIA ROSA BARBOSA;1;Convencional;ESTRADA DOS ALVARENGA, 1099;ALVARENGA;9850550;-23,7338127;-46,5791328;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
531;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;310;28300;ANDERSON CARNEIRO DA SILVA;2;1023;1;Principal;EM. MARIA ROSA BARBOSA;1;Convencional;ESTRADA DOS ALVARENGA, 1099;ALVARENGA;9850550;-23,7338127;-46,5791328;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
532;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;312;44444;ANDERSON CARNEIRO DA SILVA;1;1287;1;Principal;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
533;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;312;28300;ANDERSON CARNEIRO DA SILVA;6;1287;1;Principal;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
534;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;315;44444;ANDERSON CARNEIRO DA SILVA;1;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
535;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;315;28300;ANDERSON CARNEIRO DA SILVA;4;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
536;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;318;44444;ANDERSON CARNEIRO DA SILVA;1;1287;1;Principal;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
537;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;318;28300;ANDERSON CARNEIRO DA SILVA;1;1287;1;Principal;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
538;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;319;44444;ANDERSON CARNEIRO DA SILVA;1;1341;1;Principal;EM. BOSKO PRERADOVIC;1;Convencional;RUA BRAZ CUBAS, 121;JARDIM LAS PALMAS;9854030;-23,7551292;-46,6040677;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;390;390
539;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;329;44444;ANDERSON CARNEIRO DA SILVA;1;1325;1;Principal;EM. OCTÁVIO EDGARD DE OLIVEIRA;1;Convencional;RUA JOÃO SALDANHA, 424;PARQUE LOS ANGELES;9843200;-23,7711832;-46,6109431;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;385;385
540;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;343;44444;ANDERSON CARNEIRO DA SILVA;1;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;396;396
541;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;343;28300;ANDERSON CARNEIRO DA SILVA;2;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;396;396
542;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;358;44444;ANDERSON CARNEIRO DA SILVA;1;1252;1;Principal;EM. PROF. WALDEMAR CANCIANI;1;Convencional;RUA JOSÉ MARTINS FERNANDES, 86;JARDIM DA REPRESA;9843740;-23,7696544;-46,59033;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;161;161
543;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;360;44444;ANDERSON CARNEIRO DA SILVA;1;1287;1;Principal;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;231;231
544;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;8;44444;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE. DR. BAETA NEVES;1;Convencional;RUA CAMPINAS,  118;VILA BAETA NEVES;9751420;-23,69303944;-46,54205307;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;372;372
545;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;15;44444;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE. DR. BAETA NEVES;1;Convencional;RUA CAMPINAS,  118;VILA BAETA NEVES;9751420;-23,69303944;-46,54205307;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;372;372
546;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;16;44444;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE. DR. BAETA NEVES;1;Convencional;RUA CAMPINAS,  118;VILA BAETA NEVES;9751420;-23,69303944;-46,54205307;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;369;369
547;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;19;44444;ANDERSON CARNEIRO DA SILVA;1;1023;1;Principal;EMEB. PADRE ANGELO CERONI;1;Convencional;AVENIDA PERY RONCHETTI, S/N;JARDIM NASCIMENTO;9771001;-23,70671783;-46,5358856;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;343;343
548;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;19;28300;ANDERSON CARNEIRO DA SILVA;1;1023;1;Principal;EMEB. PADRE ANGELO CERONI;1;Convencional;AVENIDA PERY RONCHETTI, S/N;JARDIM NASCIMENTO;9771001;-23,70671783;-46,5358856;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;343;343
549;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;30;44444;ANDERSON CARNEIRO DA SILVA;2;1023;1;Principal;EMEB. PADRE ANGELO CERONI;1;Convencional;AVENIDA PERY RONCHETTI, S/N;JARDIM NASCIMENTO;9771001;-23,70671783;-46,5358856;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;367;367
550;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;46;44444;ANDERSON CARNEIRO DA SILVA;4;1031;1;Principal;EMEB. PROFA. ANNITA MAGRINI GUEDES;1;Convencional;RUA AMERICANA, 102;VILA BAETA NEVES;9751110;-23,68890513;-46,54542277;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;353;353
551;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;47;44444;ANDERSON CARNEIRO DA SILVA;1;1040;1;Principal;EE. DR. JOSÉ FORNARI;1;Convencional;RUA APARECIDA, 198;VILA BAETA NEVES;9751330;-23,69197852;-46,5460875;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
552;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;50;44444;ANDERSON CARNEIRO DA SILVA;1;1040;1;Principal;EE. DR. JOSÉ FORNARI;1;Convencional;RUA APARECIDA, 198;VILA BAETA NEVES;9751330;-23,69197852;-46,5460875;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
553;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;51;44444;ANDERSON CARNEIRO DA SILVA;1;1040;1;Principal;EE. DR. JOSÉ FORNARI;1;Convencional;RUA APARECIDA, 198;VILA BAETA NEVES;9751330;-23,69197852;-46,5460875;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
554;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;53;44444;ANDERSON CARNEIRO DA SILVA;1;1040;1;Principal;EE. DR. JOSÉ FORNARI;1;Convencional;RUA APARECIDA, 198;VILA BAETA NEVES;9751330;-23,69197852;-46,5460875;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
555;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;60;44444;ANDERSON CARNEIRO DA SILVA;1;1058;1;Principal;EMEB. GOFREDO TEIXEIRA DA SILVA TELLES;1;Convencional;RUA GIACINTO TOGNATO, 1672;VILA BAETA NEVES;9760372;-23,69989093;-46,53599848;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;363;363
556;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;75;44444;ANDERSON CARNEIRO DA SILVA;1;1066;1;Principal;EE. PROF. CLÓVIS DE LUCCA;1;Convencional;RUA DOS VIANAS, 1915;JARDIM FARINA;9760510;-23,70438388;-46,53555858;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
557;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;75;28300;ANDERSON CARNEIRO DA SILVA;1;1066;1;Principal;EE. PROF. CLÓVIS DE LUCCA;1;Convencional;RUA DOS VIANAS, 1915;JARDIM FARINA;9760510;-23,70438388;-46,53555858;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
558;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;80;44444;ANDERSON CARNEIRO DA SILVA;1;1066;1;Principal;EE. PROF. CLÓVIS DE LUCCA;1;Convencional;RUA DOS VIANAS, 1915;JARDIM FARINA;9760510;-23,70438388;-46,53555858;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;375;375
559;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;83;44444;ANDERSON CARNEIRO DA SILVA;1;1066;1;Principal;EE. PROF. CLÓVIS DE LUCCA;1;Convencional;RUA DOS VIANAS, 1915;JARDIM FARINA;9760510;-23,70438388;-46,53555858;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;376;376
560;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;89;44444;ANDERSON CARNEIRO DA SILVA;1;1074;1;Principal;EMEB. PROFA. MARIA THEREZINHA BESANA;1;Convencional;RUA DOS VIANAS, 2897;JARDIM FARINA;9761000;-23,70767359;-46,52704812;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
561;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;93;44444;ANDERSON CARNEIRO DA SILVA;2;1074;1;Principal;EMEB. PROFA. MARIA THEREZINHA BESANA;1;Convencional;RUA DOS VIANAS, 2897;JARDIM FARINA;9761000;-23,70767359;-46,52704812;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;396;396
562;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;93;28300;ANDERSON CARNEIRO DA SILVA;1;1074;1;Principal;EMEB. PROFA. MARIA THEREZINHA BESANA;1;Convencional;RUA DOS VIANAS, 2897;JARDIM FARINA;9761000;-23,70767359;-46,52704812;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;396;396
563;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;94;44444;ANDERSON CARNEIRO DA SILVA;1;1074;1;Principal;EMEB. PROFA. MARIA THEREZINHA BESANA;1;Convencional;RUA DOS VIANAS, 2897;JARDIM FARINA;9761000;-23,70767359;-46,52704812;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
564;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;97;44444;ANDERSON CARNEIRO DA SILVA;1;1074;1;Principal;EMEB. PROFA. MARIA THEREZINHA BESANA;1;Convencional;RUA DOS VIANAS, 2897;JARDIM FARINA;9761000;-23,70767359;-46,52704812;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;369;369
565;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;97;28300;ANDERSON CARNEIRO DA SILVA;2;1074;1;Principal;EMEB. PROFA. MARIA THEREZINHA BESANA;1;Convencional;RUA DOS VIANAS, 2897;JARDIM FARINA;9761000;-23,70767359;-46,52704812;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;369;369
566;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;100;44444;ANDERSON CARNEIRO DA SILVA;1;1082;1;Principal;EMEB. MARIA ADELAIDE;1;Convencional;AVENIDA SENADOR FLÁQUER, 979;VILA EUCLIDES;9725443;-23,70089249;-46,56042605;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;365;365
567;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;108;44444;ANDERSON CARNEIRO DA SILVA;1;1082;1;Principal;EMEB. MARIA ADELAIDE;1;Convencional;AVENIDA SENADOR FLÁQUER, 979;VILA EUCLIDES;9725443;-23,70089249;-46,56042605;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;365;365
568;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;116;44444;ANDERSON CARNEIRO DA SILVA;1;1090;1;Principal;EE. PROFA. MARIA LUÍZA FERRARI CICERO;1;Convencional;RUA SANTA ADELAIDE, 81;JARDIM MARIA ADELAIDE;9725690;-23,69540267;-46,55703118;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;375;375
569;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;118;44444;ANDERSON CARNEIRO DA SILVA;1;1090;1;Principal;EE. PROFA. MARIA LUÍZA FERRARI CICERO;1;Convencional;RUA SANTA ADELAIDE, 81;JARDIM MARIA ADELAIDE;9725690;-23,69540267;-46,55703118;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;319;319
570;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;126;44444;ANDERSON CARNEIRO DA SILVA;1;1104;1;Principal;EMEB. ALDINO PINOTTI;1;Convencional;RUA DOS VIANAS, 2399;JARDIM FARINA;9760510;-23,70620681;-46,53198019;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;369;369
571;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;148;44444;ANDERSON CARNEIRO DA SILVA;1;1155;1;Principal;EE. PROF. MAURÍCIO ANTUNES FERRAZ;1;Convencional;RUA PRINCESA FRANCISCA CAROLINA, 555;JARDIM NOVA PETRÓPOLIS;9770340;-23,70497931;-46,54292674;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;350;350
572;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;148;28300;ANDERSON CARNEIRO DA SILVA;1;1155;1;Principal;EE. PROF. MAURÍCIO ANTUNES FERRAZ;1;Convencional;RUA PRINCESA FRANCISCA CAROLINA, 555;JARDIM NOVA PETRÓPOLIS;9770340;-23,70497931;-46,54292674;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;350;350
573;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;162;44444;ANDERSON CARNEIRO DA SILVA;1;1112;1;Principal;COLÉGIO ARBOS;1;Convencional;RUA SERGIPE, 300;VILA JULIA;9770080;-23,70833994;-46,54155165;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;361;361
574;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;164;44444;ANDERSON CARNEIRO DA SILVA;2;1171;1;Principal;EMEB. PROFA. JANETE MALLY BETTI SIMÕES;1;Convencional;RUA DOS VIANAS,S/N;JARDIM INDUSTRIAL;9760000;-23,70790356;-46,52182882;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;369;369
575;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;165;44444;ANDERSON CARNEIRO DA SILVA;1;1120;1;Principal;EMEB. ANA HENRIQUETA CLARK MARIM;1;Convencional;RUA DOS VIANAS, 3590;JARDIM INDUSTRIAL;9761000;-23,70732549;-46,52108597;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;175;175
576;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;166;44444;ANDERSON CARNEIRO DA SILVA;1;1040;1;Principal;EE. DR. JOSÉ FORNARI;1;Convencional;RUA APARECIDA, 198;VILA BAETA NEVES;9751330;-23,69197852;-46,5460875;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
577;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;178;44444;ANDERSON CARNEIRO DA SILVA;1;1171;1;Principal;EMEB. PROFA. JANETE MALLY BETTI SIMÕES;1;Convencional;RUA DOS VIANAS,S/N;JARDIM INDUSTRIAL;9760000;-23,70790356;-46,52182882;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;351;351
578;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;179;44444;ANDERSON CARNEIRO DA SILVA;1;1163;1;Principal;EE. PROF. WALKER DA COSTA BARBOSA;1;Convencional;AVENIDA LUIS PEQUINI S/N;JARDIM NASCIMENTO;9780250;-23,71082152;-46,52979188;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;361;361
579;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;179;28300;ANDERSON CARNEIRO DA SILVA;2;1163;1;Principal;EE. PROF. WALKER DA COSTA BARBOSA;1;Convencional;AVENIDA LUIS PEQUINI S/N;JARDIM NASCIMENTO;9780250;-23,71082152;-46,52979188;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;361;361
